,headlines,raw_links
432,Two-thirds of U.S. teens have started HPV vaccine course: CDC, https://www.fiercepharma.com/vaccines/two-thirds-u-s-adolescents-have-started-hpv-vaccine-course-cdc
433,Flu-shot expert Seqirus swings to its first-ever profit, https://www.fiercepharma.com/vaccines/after-early-budget-woes-seqirus-swings-to-profitability-year-3
434,"Zika, VBI Vaccines and more—News of Note", https://www.fiercepharma.com/vaccines/news-note-nih-zika-vaccine-trial-vbi-vaccines-and-more
435,CEPI awards IDT Biologika up to $36M for MERS research, https://www.fiercepharma.com/vaccines/idt-biologika-picks-up-cepi-deal-worth-up-to-36m-for-mers-vaccine-research
436,"Sanpower hands off Dendreon in $868M deal, its 3rd sale in 3 years", https://www.fiercepharma.com/pharma/dendreon-resold-by-sanpower-868m-deal-it-undesirable
437,The top 5 vaccine companies by 2017 revenue, https://www.fiercepharma.com/vaccines/top-5-vaccine-companies-by-2017-revenue
438,The top 5 vaccine companies by 2017 revenue, https://www.fiercepharma.com/special-report/top-5-vaccine-companies-by-2017-revenue
439,"Pfizer, Sanofi Pasteur and more—News of Note", https://www.fiercepharma.com/vaccines/news-note-pfizer-sanofi-pasteur-and-more
440,Merck execs see 'significant' opportunity ahead for Gardasil, https://www.fiercepharma.com/vaccines/despite-high-flying-gardasil-sales-merck-execs-see-significant-opportunity-ahead
441,Sanofi ships first of 70M doses of flu shots for the 2018-19 season, https://www.fiercepharma.com/vaccines/sanofi-ships-first-70m-doses-flu-shots-for-2018-2019-season
442,Investigation finds systematic data fabrication at Changsheng, https://www.fiercepharma.com/vaccines/systematic-data-fabrication-chinese-police-seeks-to-arrest-18-over-vaccine-scandal
443,GSK's Shingrix beats expectations again in Q2, https://www.fiercepharma.com/vaccines/gsk-s-shingrix-beats-expectations-again-q2-despite-supply-constraint
444,"Ebola, GlaxoSmithKline and SK Bioscience—News of Note", https://www.fiercepharma.com/vaccines/news-note-glaxosmithkline-ebola-and-sk-bioscience
445,U.K. to offer Merck's Gardasil to boys after years of protests, https://www.fiercepharma.com/vaccines/u-k-to-offer-merck-s-gardasil-to-boys-after-years-protests
446,Immune responses from J&J's HIV shot last 1 year: study, https://www.fiercepharma.com/vaccines/immune-responses-from-j-j-s-hiv-shot-last-1-year-study
447,China’s latest vaccine scandal sparks fury and fear, https://www.fiercepharma.com/vaccines/chance-for-global-vaccine-makers-china-s-latest-vaccine-scandal-sparks-fury-and-fear
448,Univercells raises $18.8M for low-cost biologics manufacturing, https://www.fiercepharma.com/vaccines/univercells-raises-18-8m-to-commercialize-low-cost-biologics-manufacturing-platform
449,"MaxiVAX, PATH and more—News of Note", https://www.fiercepharma.com/vaccines/news-note-maxivax-path-and-more
450,Top Chinese rabies vaccine maker mired in drug safety scandal, https://www.fiercepharma.com/vaccines/top-chinese-rabies-vaccine-maker-ordered-to-stop-production-over-forged-data
451,Moderna opens $110M manufacturing site for its mRNA program, https://www.fiercepharma.com/manufacturing/moderna-opens-110m-manufacturing-site-for-its-mrna-program
452,"Johnson & Johnson, Bavarian Nordic and more—News of Note", https://www.fiercepharma.com/vaccines/news-note-johnson-johnson-mabvax-and-more
453,Seqirus joins universal flu vaccine partnership UIVI, https://www.fiercepharma.com/vaccines/seqirus-joins-universal-flu-vaccine-partnership-uivi
454,Sinovac aborts go-private deal amid bizarre fight for control, https://www.fiercepharma.com/vaccines/accusing-orbimed-as-co-conspirator-failed-coup-sinovac-aborts-go-private-process
455,Senators demand more from GSK to boost Shingrix supply, https://www.fiercepharma.com/senators-demand-more-from-gsk-to-boost-shingrix-supply
456,"Sanofi, Translate Bio ink mRNA vaccine R&D deal worth up to $805M", https://www.fiercepharma.com/vaccines/sanofi-translate-bio-ink-mrna-vaccine-r-d-deal-worth-up-to-805m
457,GSK bids adieu to vaccines President Luc Debruyne, https://www.fiercepharma.com/pharma/gsk-bids-adieu-to-vaccines-president-luc-debruyne-as-exec-overhaul-continues
458,GlaxoSmithKline to push past $10B in 2024 vaccine sales: report, https://www.fiercepharma.com/vaccines/sanofi-beats-pfizer-and-a-dark-horse-biotech-2024-vaccine-sales-rankings
459,"Emergent investing $50M, adding 60 jobs to fill-finish facility", https://www.fiercepharma.com/manufacturing/emergent-investing-50m-adding-60-jobs-to-fill-finish-facility
460,SutroVax targets vaccine market with Moncef Slaoui’s help, https://www.fiercepharma.com/vaccines/eyeing-vaccine-industry-s-most-lucrative-market-sutrovax-pulls-85m-and-names-moncef-slaoui
461,Roche's multiple sclerosis drug Ocrevus lowers vaccine responses, https://www.fiercepharma.com/vaccines/roche-s-multiple-sclerosis-drug-ocrevus-may-reduce-response-to-vaccines-study
462,Sanofi hiked Flublok price 12.5% last season, https://www.fiercepharma.com/vaccines/citing-substantial-benefit-for-patients-sanofi-hiked-flublok-price-12-5-last-season
463,"U.K. research hub, Bavarian Nordic and more—News of Note", https://www.fiercepharma.com/vaccines/news-note-u-k-research-hub-bavarian-nordic-and-more
464,GlaxoSmithKline sees some administration errors with Shingrix, https://www.fiercepharma.com/vaccines/early-its-shingrix-launch-glaxosmithkline-has-noticed-some-administration-and-storage
465,China's Gardasil approvals spawn new billionaires: Bloomberg, https://www.fiercepharma.com/vaccines/gardasil-franchise-creates-new-billionaires-china-bloomberg
466,Valneva seeking partner for $350M Lyme disease vaccine effort, https://www.fiercepharma.com/vaccines/valneva-investing-350m-lyme-disease-vaccine-ready-for-phase-2-h2-2018
467,"Ebola, flu vaccines and more—News of Note", https://www.fiercepharma.com/vaccines/news-note-ebola-flu-vaccines-and-more
468,Doctors can change vaccine-hesitant minds with persistence: study, https://www.fiercepharma.com/vaccines/doctors-can-change-vaccine-hesitant-parents-minds-by-being-persistent-study
469,"Profectus, Emergent to work on Nipah vaccine under $25M CEPI deal", https://www.fiercepharma.com/vaccines/profectus-emergent-biosolutions-and-path-join-forces-search-for-a-nipah-vaccine
470,Gardasil 9 shortage hits Hong Kong as Chinese demand surges, https://www.fiercepharma.com/vaccines/growing-chinese-mainland-demand-paralyzes-gardasil-9-market-hong-kong
471,Pfizer steps up its RSV vaccine work with first human tests, https://www.fiercepharma.com/vaccines/pfizer-pushes-rsv-vaccine-into-human-testing
472,"Curevo, Merck, Inovio and more—News of Note", https://www.fiercepharma.com/vaccines/news-note-curevo-merck-inovio-and-more
473,CEPI signs $54.9M Lassa vaccine deal with HIV organization, https://www.fiercepharma.com/vaccines/cepi-to-invest-up-to-54-9m-hiv-organization-s-lassa-fever-vaccine-effort
474,"ILiAD, Emergex and more—News of Note", https://www.fiercepharma.com/vaccines/news-note-iliad-emergex-and-more
475,VBI Vaccines touts positive phase 1 data for CMV vaccine, https://www.fiercepharma.com/vaccines/vbi-eyes-1b-cmv-vaccine-market-positive-phase-1-data
476,"European Commission, Sinovac drama and more—News of Note", https://www.fiercepharma.com/vaccines/news-note-european-commission-sinovac-drama-and-more
477,Pfizer's Trumenba shot nabs 'breakthrough' tag for new use, https://www.fiercepharma.com/vaccines/pfizer-nabs-fda-breakthrough-label-to-extend-trumenba-use-to-1-year-olds-but-s-about-far
478,Experts say next year's flu shot will only be 20% effective, https://www.fiercepharma.com/vaccines/2018-19-season-s-flu-shot-only-20-effective-under-egg-based-production-study
479,"Sanofi's Dengvaxia needs a diagnostic, stat, thanks to WHO", https://www.fiercepharma.com/pharma/sanofi-s-dengvaxia-should-be-used-after-a-point-care-diagnostic-who
480,"GSK's Mosquirix, Emergent BioSolutions and more—News of Note", https://www.fiercepharma.com/vaccines/news-note-glaxosmithkline-s-mosquirix-emergent-biosolutions-and-more
481,Merck vaccine hopeful to battle Pfizer's Prevnar in phase 3, https://www.fiercepharma.com/vaccines/merck-charts-phase-3-development-path-for-15-valent-pneumococcal-shot
482,Merck’s Ebola vaccine appears to provide long-term shield: study, https://www.fiercepharma.com/vaccines/antibody-response-to-merck-s-ebola-vaccine-could-last-for-at-least-2-years-study-finds
483,"Merck KGaA, Jenner hook up to improve vaccine manufacturing", https://www.fiercepharma.com/vaccines/milliporesigma-teams-jenner-institute-to-improve-vaccine-manufacturing
484,Merck's Gardasil 9 vaccine runs scarce in U.K., https://www.fiercepharma.com/vaccines/merck-reports-gardasil-9-shortage-for-u-k-private-clinics
485,Sanofi ups the ante in vaccines with new €350M plant, https://www.fiercepharma.com/manufacturing/sanofi-ups-ante-vaccines-new-eu350-million-canadian-plant
486,FDA launches criminal investigation into rogue herpes vaccine research, https://www.fiercepharma.com/vaccines/fda-launches-criminal-investigation-into-rogue-herpes-vaccine-research
487,Inovio nets $56M CEPI grant for Lassa fever and MERS vaccines, https://www.fiercepharma.com/vaccines/back-themis-deal-inovio-nabs-56m-cepi-grant-for-lassa-fever-and-mers-vaccines
488,"BiondVax, NIAID kick off phase 2 universal flu shot study in U.S.", https://www.fiercepharma.com/vaccines/biondvax-niaid-kick-off-phase-2-universal-flu-vaccine-study-u-s
489,GSK’s Shingrix crowds out Merck in U.S. shingles vax market, https://www.fiercepharma.com/vaccines/merck-s-zostavax-slumps-as-glaxosmithkline-s-shingrix-steals-majority-u-s-share
490,"Merck’s Zostavax, GeoVax and more—News of Note", https://www.fiercepharma.com/vaccines/news-note-merck-s-zostavax-lawsuit-geovax-and-more
491,Families with alleged Dengvaxia deaths target Sanofi execs, https://www.fiercepharma.com/vaccines/more-alleged-deaths-and-more-requests-for-criminal-charges-filed-dengvaxia-mess
492,Pfizer R&D chief sees pipeline shots filling Prevnar decline, https://www.fiercepharma.com/vaccines/pfizer-r-d-chief-talks-vaccine-programs-at-analyst-meeting
493,"BMS' cancer vaccine, Bharat Biotech and more—News of Note", https://www.fiercepharma.com/vaccines/news-note-bristol-myers-cancer-vaccine-bharat-biotech-and-more
494,BiondVax preps for phase 3 universal flu vaccine trial in Europe, https://www.fiercepharma.com/vaccines/biondvax-preps-for-phase-3-universal-flu-vaccine-trial-europe
495,"Male HPV vaccination rising, but still well below target: study", https://www.fiercepharma.com/vaccines/more-males-are-getting-hpv-vaccines-but-still-far-less-than-ideal-study
496,BN in $36M equine encephalitis vaccine deal with DOD, https://www.fiercepharma.com/vaccines/bavarian-nordic-wins-36m-dod-contract-to-develop-equine-encephalitis-vaccine
497,CVS pharmacies pick up GSK's Shingrix in a retail coup, https://www.fiercepharma.com/vaccines/cvs-stocks-glaxosmithkline-s-shingrix-thousands-pharmacies
498,FDA chief Gottlieb says universal flu shot is far from ready, https://www.fiercepharma.com/vaccines/after-a-rough-season-fda-head-says-universal-flu-shot-years-off
499,Participants in rogue herpes vaccine research take legal action, https://www.fiercepharma.com/vaccines/participants-rogue-herpes-vaccine-research-take-legal-action
500,"Meissa’s chairman, Takeda and more—News of Note", https://www.fiercepharma.com/vaccines/news-note-meissa-s-chairman-from-j-j-sanofi-s-dengvaxia-and-more
501,SK's Skyzoster grabs Korean market share from Merck's Zostavax, https://www.fiercepharma.com/vaccines/as-shingrix-competition-looms-u-s-zostavax-yields-market-share-korea-to-sk-s-skyzoster
502,Sanofi may seek Dengvaxia approval in the U.S., https://www.fiercepharma.com/vaccines/sanofi-may-file-dengvaxia-application-u-s-amid-philippine-mess-report
503,"Bavarian Nordic, universal flu vaccine and more—News of Note", https://www.fiercepharma.com/infectious-diseases/news-note-bavarian-nordic-universal-flu-vaccine-and-more
504,GSK's Fluarix protects young children in large phase 3 test, https://www.fiercepharma.com/vaccines/glaxosmithkline-s-fluarix-protects-young-children-large-phase-3-test
505,Moderna’s vaccines head steps down as readouts near, https://www.fiercepharma.com/vaccines/moderna-s-vaccines-head-steps-down-as-multiple-programs-undergo-phase-1
506,CEPI grants Themis $37.5M for Lassa and MERS vaccines, https://www.fiercepharma.com/vaccines/themis-nabs-cepi-s-first-grant-37-5m-to-develop-lassa-and-mers-vaccines
507,Novavax posts positive early clinical data for flu vaccine, https://www.fiercepharma.com/vaccines/novavax-s-flu-vaccine-for-older-adults-shows-early-promise-against-sanofi-s-fluzone
508,"Sanofi, flu vaccines and more—News of Note", https://www.fiercepharma.com/vaccines/news-note-sanofi-flu-vaccines-and-more
509,RFK Jr.'s plan for vaccine safety commission seems stalled, https://www.fiercepharma.com/vaccines/one-year-later-rfk-jr-s-plan-for-vaccine-safety-commission-seems-stalled
510,Prokarium raises $10M to develop thermostable oral vaccines, https://www.fiercepharma.com/vaccines/prokarium-raises-10m-for-development-thermostable-oral-vaccines
511,"Bavarian Nordic, AstraZeneca partner in CV301-Imfinzi combo", https://www.fiercepharma.com/vaccines/bavarian-nordic-s-cancer-vaccine-cv301-paired-imfinzi-its-third-pd-1-l1-combo
512,"AstraZeneca's FluMist wins CDC committee's backing, again", https://www.fiercepharma.com/vaccines/astrazeneca-s-flumist-wins-cdc-committee-s-backing-after-two-down-years
513,"FluMist, Heplisav-B and more—News of Note", https://www.fiercepharma.com/vaccines/news-note-astrazeneca-s-flumist-dynavax-s-heplisav-b-head-into-acip
514,Sanofi denies Dengvaxia refund request; Philippines preps suit, https://www.fiercepharma.com/vaccines/sanofi-again-denies-dengvaxia-refund-request-as-philippine-officials-prep-lawsuit
515,"Flucelvax, Fluad propel Seqirus to 26% sales growth in H1", https://www.fiercepharma.com/vaccines/flucelvax-fluad-propel-seqirus-to-26-sales-growth-h1
516,Sanofi refuses to refund Philippines for used Dengvaxia, https://www.fiercepharma.com/vaccines/citing-bad-implication-sanofi-refuses-to-refund-philippines-for-used-dengvaxia
517,Early probe finds 'causal' link between Dengvaxia and deaths, https://www.fiercepharma.com/vaccines/preliminary-probe-philippines-finds-causal-association-between-sanofi-s-dengvaxia-and
518,"Pfizer's Prevnar posts big Q4, beating consensus by 10%", https://www.fiercepharma.com/vaccines/pfizer-s-prevnar-posts-1-53b-q4-sales-beating-consensus-by-10
519,"Vical, FluGen and more—News of Note", https://www.fiercepharma.com/deals/news-note-vical-flugen-and-more
520,Philippine DOH demands full Dengvaxia refund from Sanofi, https://www.fiercepharma.com/vaccines/philippine-health-authority-demands-full-dengvaxia-refund-from-sanofi
521,Bharat Biotech picks up WHO prequalification for Rotavac, https://www.fiercepharma.com/vaccines/bharat-biotech-picks-up-who-prequalification-for-rotavac-a-discounted-option-to-gsk-and
522,Takeda’s Zika vaccine gets FDA fast track, https://www.fiercepharma.com/vaccines/takeda-s-zika-vaccine-gets-fda-fast-track-though-virus-no-longer-emergency
523,GlaxoSmithKline's Shingrix recommended in Europe, https://www.fiercepharma.com/vaccines/working-to-launch-its-shingles-vaccine-u-s-gsk-picks-up-shingrix-recommendation-europe
524,"Gritstone, Inovio and more—News of Note", https://www.fiercepharma.com/r-d/news-note-gritstone-oncology-inovio-pharmaceuticals-and-more
